index,log_messages,log_level,label,lemmas,pos,tag,dep,alpha,stop
10538,creating topic *,info,0.0,create topic *,VERB NOUN PUNCT,VBG NN NFP,amod ROOT punct,2,0
10548,deleted topic *,info,0.0,delete topic *,VERB NOUN PUNCT,VBN NN NFP,amod ROOT punct,2,0
10562,return code *,info,0.0,return code *,VERB NOUN PUNCT,VB NN NFP,ROOT dobj punct,2,0
10569,creating namespace *,info,0.0,create namespace *,VERB NOUN PUNCT,VBG NN NFP,ROOT dobj punct,2,0
10570,using namespace *,info,0.0,use namespace *,VERB NOUN PUNCT,VBG NN .,ROOT dobj punct,2,1
10573,deleting resources *,info,0.0,delete resource *,VERB NOUN PUNCT,VBG NNS NFP,ROOT dobj punct,2,0
10601,creating namespace *,info,0.0,create namespace *,VERB NOUN PUNCT,VBG NN NFP,ROOT dobj punct,2,0
10640,created connector *,info,0.0,create connector *,VERB NOUN PUNCT,VBN NN NFP,amod ROOT punct,2,0
10674,creating task *,info,0.0,create task *,VERB NOUN PUNCT,VBG NN NFP,compound ROOT punct,2,0
10710,added plugin *,info,0.0,add plugin *,VERB NOUN PUNCT,VBN NN NFP,amod ROOT punct,2,0
10712,registered loader *,info,0.0,register loader *,VERB NOUN PUNCT,VBN NN NFP,amod ROOT punct,2,0
10743,starting test *,info,0.0,start test *,VERB NOUN PUNCT,VBG NN NFP,amod ROOT punct,2,0
10744,finished test *,info,0.0,finish test *,VERB NOUN PUNCT,VBN NN NFP,amod ROOT punct,2,0
10752,describing topics *,info,0.0,describe topic *,VERB NOUN PUNCT,VBG NNS NFP,ROOT dobj punct,2,0
10755,found topics *,info,0.0,find topic *,VERB NOUN PUNCT,VBN NNS NFP,amod ROOT punct,2,0
10756,started worker *,info,0.0,start worker *,VERB NOUN PUNCT,VBD NN NFP,ROOT dep punct,2,0
10814,completed transition *,info,0.0,complete transition *,VERB NOUN PUNCT,VBN NN NFP,amod ROOT punct,2,0
10821,registered resource *,info,0.0,register resource *,VERB NOUN PUNCT,VBN NN NFP,amod ROOT punct,2,0
10852,activating networkpartitionfault *,info,0.0,activate networkpartitionfault *,VERB NOUN PUNCT,VBG NN NFP,ROOT dobj punct,2,0
10853,deactivating networkpartitionfault *,info,0.0,deactivate networkpartitionfault *,VERB NOUN PUNCT,VBG NN NFP,ROOT dobj punct,2,0
10858,activating processstopfault *,info,0.0,activate processstopfault *,VERB NOUN PUNCT,VBG NN NFP,ROOT dobj punct,2,0
10859,deactivating processstopfault *,info,0.0,deactivate processstopfault *,VERB NOUN PUNCT,VBG NN NFP,ROOT dobj punct,2,0
10870,expected tasks *,info,0.0,expect task *,VERB NOUN PUNCT,VBN NNS NFP,amod ROOT punct,2,0
10873,expected workers *,info,0.0,expect worker *,VERB NOUN PUNCT,VBN NNS NFP,amod ROOT punct,2,0
10987,closing reporter *,info,0.0,close reporter *,VERB NOUN PUNCT,VBG NN NFP,amod ROOT punct,2,0
10992,subscribed topic *,info,0.0,subscribe topic *,VERB NOUN PUNCT,VBN NN NFP,amod ROOT punct,2,0
10993,subscribed pattern *,info,0.0,subscribe pattern *,VERB NOUN PUNCT,VBN NN NFP,amod ROOT punct,2,0
10995,subscribed partition *,info,0.0,subscribe partition *,VERB NOUN PUNCT,VBN NN NFP,amod ROOT punct,2,0
11035,connect string *,info,0.0,connect string *,VERB NOUN PUNCT,VB NN NFP,compound ROOT punct,2,0
1824,connection *,error,1.0,connection *,NOUN PUNCT,NN NFP,ROOT punct,1,0
2273,readresponse *,error,1.0,readresponse *,NOUN PUNCT,NN NFP,ROOT punct,1,0
2428,tidyexception *,error,1.0,tidyexception *,NOUN PUNCT,NN NFP,ROOT punct,1,0
2501,ioexception *,error,1.0,ioexception *,NOUN PUNCT,NN NFP,ROOT punct,1,0
2836,runtimeexception *,error,1.0,runtimeexception *,NOUN PUNCT,NN NFP,ROOT punct,1,0
7148,replaying *,info,1.0,replaying *,NOUN PUNCT,NN NFP,ROOT punct,1,0
7174,cleaning *,info,1.0,cleaning *,NOUN PUNCT,NN NFP,ROOT punct,1,0
7218,hostname *,info,1.0,hostname *,NOUN PUNCT,NN NFP,ROOT punct,1,0
7329,sstables *,info,1.0,sstable *,NOUN PUNCT,NNS NFP,ROOT punct,1,0
7331,originals *,info,1.0,original *,NOUN PUNCT,NNS NFP,ROOT punct,1,0
7482,resume *,info,1.0,resume *,NOUN PUNCT,NN NFP,ROOT punct,1,0
7855,suspending *,info,1.0,suspending *,NOUN PUNCT,NN NFP,ROOT punct,1,0
8828,attaching *,info,1.0,attaching *,NOUN PUNCT,NN .,ROOT punct,1,0
8844,version *,info,1.0,version *,NOUN PUNCT,NN NFP,ROOT punct,1,0
8847,name *,info,1.0,name *,NOUN PUNCT,NN NFP,ROOT punct,1,1
8848,arch *,info,1.0,arch *,NOUN PUNCT,NN NFP,ROOT punct,1,0
8849,version *,info,1.0,version *,NOUN PUNCT,NN NFP,ROOT punct,1,0
8877,compiling *,info,1.0,compiling *,NOUN PUNCT,NN .,ROOT punct,1,0
8884,skipping *,info,1.0,skipping *,NOUN PUNCT,NN NFP,ROOT punct,1,0
8900,processing *,info,1.0,processing *,NOUN PUNCT,NN NFP,ROOT punct,1,0
8978,jmeterversion *,info,1.0,jmeterversion *,NOUN PUNCT,NN NFP,ROOT punct,1,0
8980,locale *,info,1.0,locale *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9011,results *,info,1.0,result *,NOUN PUNCT,NNS NFP,ROOT punct,1,0
9041,downloading *,info,1.0,downloading *,NOUN PUNCT,NN .,ROOT punct,1,0
9058,createsubscription *,info,1.0,createsubscription *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9059,deletesubscription *,info,1.0,deletesubscription *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9402,framework *,info,1.0,framework *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9406,network *,info,1.0,network *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9490,configuration *,info,1.0,configuration *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9497,jvmstartupoptions *,info,1.0,jvmstartupoptions *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9498,jvmstartupoptionsarray *,info,1.0,jvmstartupoptionsarray *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9499,jvmversion *,info,1.0,jvmversion *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9500,revisioninformation *,info,1.0,revisioninformation *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9501,scalaversion *,info,1.0,scalaversion *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9502,buildtime *,info,1.0,buildtime *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9503,buildtimestring *,info,1.0,buildtimestring *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9505,gitcommitidabbrev *,info,1.0,gitcommitidabbrev *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9506,gitcommittime *,info,1.0,gitcommittime *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9507,gitcommittimestring *,info,1.0,gitcommittimestring *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9508,hadoopversionstring *,info,1.0,hadoopversionstring *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9510,openfilehandleslimit *,info,1.0,openfilehandleslimit *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9582,parallelism *,info,1.0,parallelism *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9642,application *,info,1.0,application *,NOUN PUNCT,NN NFP,ROOT punct,1,0
9792,status *,info,1.0,status *,NOUN PUNCT,NN NFP,ROOT punct,1,0
10499,nodelabels *,info,1.0,nodelabel *,NOUN PUNCT,NNS NFP,ROOT punct,1,0
10560,process *,info,1.0,process *,NOUN PUNCT,NN NFP,ROOT punct,1,0
10561,command *,info,1.0,command *,NOUN PUNCT,NN NFP,ROOT punct,1,0
10991,cluster *,info,1.0,cluster *,NOUN PUNCT,NN NFP,ROOT punct,1,0
11030,resubscribing *,info,1.0,resubscribing *,NOUN PUNCT,NN NFP,ROOT punct,1,0
11047,closing *,info,1.0,closing *,NOUN PUNCT,NN NFP,ROOT punct,1,0
1707,failed sync file *,error,0.0,fail sync file *,VERB NOUN NOUN PUNCT,VBN NN NN NFP,amod compound ROOT punct,3,0
1782,failed flush index *,error,0.0,fail flush index *,VERB NOUN NOUN PUNCT,VBN NN NN NFP,amod compound ROOT punct,3,0
2342,malformed cache pattern *,error,0.0,malforme cache pattern *,VERB NOUN NOUN PUNCT,VBN NN NN NFP,amod compound ROOT punct,3,0
2490,failed set field *,error,0.0,fail set field *,VERB NOUN NOUN PUNCT,VBN NN NN NFP,amod amod ROOT punct,3,0
2829,failed close instance *,error,0.0,fail close instance *,VERB NOUN NOUN PUNCT,VBN NN NN NFP,amod amod ROOT punct,3,0
2936,failed start connector *,error,0.0,fail start connector *,VERB NOUN NOUN PUNCT,VBN NN NN NFP,amod compound ROOT punct,3,0
2998,received error code *,error,0.0,receive error code *,VERB NOUN NOUN PUNCT,VBN NN NN NFP,amod compound ROOT punct,3,0
7003,using custom truststore *,info,0.0,use custom truststore *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,ROOT compound dobj punct,3,1
7070,configured jmx server *,info,0.0,configure jmx server *,VERB NOUN NOUN PUNCT,VBN NN NN NFP,amod compound ROOT punct,3,0
7256,using netty version *,info,0.0,use netty version *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,ROOT compound dobj punct,3,1
7279,failed connect peer *,info,0.0,fail connect peer *,VERB NOUN NOUN PUNCT,VBN NN NN NFP,amod compound ROOT punct,3,0
7304,deleted hint file *,info,0.0,delete hint file *,VERB NOUN NOUN PUNCT,VBN NN NN NFP,amod compound ROOT punct,3,0
7318,truncating legacy version *,info,0.0,truncate legacy version *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,ROOT amod dobj punct,3,0
7319,compacting legacy version *,info,0.0,compact legacy version *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod amod ROOT punct,3,0
7320,preparing legacy version *,info,0.0,prepare legacy version *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,ROOT compound dobj punct,3,0
7321,loading legacy table *,info,0.0,load legacy table *,VERB NOUN NOUN PUNCT,VBG NN NN .,ROOT compound dobj punct,3,0
7483,starting zookeeper node *,info,0.0,start zookeeper node *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod compound ROOT punct,3,0
7484,aborting zookeeper node *,info,0.0,abort zookeeper node *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod compound ROOT punct,3,0
7485,stopping zookeeper node *,info,0.0,stop zookeeper node *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod compound ROOT punct,3,0
7487,aborting data node *,info,0.0,abort data node *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod compound ROOT punct,3,0
7488,stopping data node *,info,0.0,stop data node *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod compound ROOT punct,3,0
7490,aborting name node *,info,0.0,abort name node *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod compound ROOT punct,3,1
7491,stopping name node *,info,0.0,stop name node *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod compound ROOT punct,3,1
7933,closing wrong region *,info,0.0,close wrong region *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod amod ROOT punct,3,0
8919,writing statistics json *,info,0.0,write statistic json *,VERB NOUN NOUN PUNCT,VBG NNS NN NFP,ROOT dobj dep punct,3,0
8964,starting backing engine *,info,0.0,start backing engine *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,ROOT dobj dobj punct,3,0
8970,sent run command *,info,0.0,send run command *,VERB NOUN NOUN PUNCT,VBN NN NN NFP,amod compound ROOT punct,3,0
9035,repartitioning kafka topic *,info,0.0,repartitione kafka topic *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod compound ROOT punct,3,0
9039,invalidating cache entry *,info,0.0,invalidate cache entry *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod compound ROOT punct,3,0
9145,discover gpu resources *,info,0.0,discover gpu resource *,VERB NOUN NOUN PUNCT,VB NN NNS NFP,ROOT compound dobj punct,3,0
9427,removing cache directory *,info,0.0,remove cache directory *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,ROOT compound dobj punct,3,0
9477,proposing leadership contender *,info,0.0,propose leadership contender *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod compound ROOT punct,3,0
9651,connected mesos framework *,info,0.0,connect mesos framework *,VERB NOUN NOUN PUNCT,VBN NN NN NFP,amod compound ROOT punct,3,0
9697,restoring num elements *,info,0.0,restore num element *,VERB NOUN NOUN PUNCT,VBG NN NNS NFP,ROOT compound dobj punct,3,0
9765,finished reading split *,info,0.0,finish reading split *,VERB NOUN NOUN PUNCT,VBN NN NN NFP,amod compound ROOT punct,3,0
9769,starting split fetcher *,info,0.0,start split fetcher *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,ROOT amod dobj punct,3,0
9810,creating cluster role *,info,0.0,create cluster role *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,ROOT compound dobj punct,3,0
10011,prepare keycloak namespace *,info,0.0,prepare keycloak namespace *,VERB NOUN NOUN PUNCT,VB NN NN NFP,ROOT compound dobj punct,3,0
10019,collecting events namespace *,info,0.0,collect event namespace *,VERB NOUN NOUN PUNCT,VBG NNS NN NFP,amod compound ROOT punct,3,0
10020,collecting configmaps namespace *,info,0.0,collect configmap namespace *,VERB NOUN NOUN PUNCT,VBG NNS NN NFP,amod compound ROOT punct,3,0
10021,collecting deployments namespace *,info,0.0,collect deployment namespace *,VERB NOUN NOUN PUNCT,VBG NNS NN NFP,amod compound ROOT punct,3,0
10022,collecting statefulsets namespace *,info,0.0,collect statefulset namespace *,VERB NOUN NOUN PUNCT,VBG NNS NN NFP,amod compound ROOT punct,3,0
10023,collecting replicaset namespace *,info,0.0,collect replicaset namespace *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,ROOT intj dep punct,3,0
10130,deploying kafka cluster *,info,0.0,deploy kafka cluster *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod compound ROOT punct,3,0
10157,create connector result *,info,0.0,create connector result *,VERB NOUN NOUN PUNCT,VB NN NN NFP,ROOT compound dobj punct,3,0
10171,scaling subresource replicas *,info,0.0,scale subresource replica *,VERB NOUN NOUN PUNCT,VBG NN NNS NFP,amod compound ROOT punct,3,0
10188,check taskmax set *,info,0.0,check taskmax set *,VERB NOUN NOUN PUNCT,VB NN NN NFP,ROOT compound dobj punct,3,0
10228,checking deployment config *,info,0.0,check deployment config *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,ROOT dobj dobj punct,3,0
10231,creating file sink *,info,0.0,create file sink *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,ROOT compound dobj punct,3,0
10236,applying configuration file *,info,0.0,apply configuration file *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,ROOT compound dobj punct,3,0
10381,decreasing number partitions *,info,0.0,decrease number partition *,VERB NOUN NOUN PUNCT,VBG NN NNS NFP,ROOT compound dobj punct,3,0
10563,installing helm chart *,info,0.0,instal helm chart *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,ROOT compound dobj punct,3,0
10564,deleting helm chart *,info,0.0,delete helm chart *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod compound ROOT punct,3,0
10568,deleting configuration file *,info,0.0,delete configuration file *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod compound ROOT punct,3,0
10629,backup rest service *,info,0.0,backup rest service *,VERB NOUN NOUN PUNCT,VB NN NN NFP,compound compound ROOT punct,3,0
10663,forcing shutdown thread *,info,0.0,force shutdown thread *,VERB NOUN NOUN PUNCT,VBG NN NN NFP,amod compound ROOT punct,3,0
10673,finished creating connector *,info,0.0,finish creating connector *,VERB NOUN NOUN PUNCT,VBN NN NN NFP,ROOT dep dep punct,3,0
10783,committing task offsets *,info,0.0,commit task offset *,VERB NOUN NOUN PUNCT,VBG NN NNS NFP,ROOT compound dobj punct,3,0
1689,failed importing sstables directory *,error,0.0,fail import sstable directory *,VERB VERB NOUN NOUN PUNCT,VBD VBG NNS NN .,ROOT xcomp compound dobj punct,4,0
1808,failed deserialize hints descriptor *,error,0.0,fail deserialize hint descriptor *,VERB VERB NOUN NOUN PUNCT,VBN VB NNS NN NFP,ROOT dep compound dep punct,4,0
2731,failed close client exception *,error,0.0,fail close client exception *,VERB VERB NOUN NOUN PUNCT,VBN VB NN NN NFP,amod amod dobj ROOT punct,4,0
2997,failed close state store *,error,0.0,fail close state store *,VERB VERB NOUN NOUN PUNCT,VBN VB NN NN NFP,ROOT dep compound dobj punct,4,0
7303,finished converting hints file *,info,0.0,finish convert hint file *,VERB VERB NOUN NOUN PUNCT,VBN VBG NNS NN NFP,ROOT xcomp compound dobj punct,4,0
9621,using configured options factory *,info,0.0,use configure option factory *,VERB VERB NOUN NOUN PUNCT,VBG VBN NNS NN NFP,ROOT amod compound dobj punct,4,1
10314,checking consumed messages pod *,info,0.0,check consume message pod *,VERB VERB NOUN NOUN PUNCT,VBG VBN NNS NN NFP,ROOT dep dep dep punct,4,0
10727,creating blocking connector type *,info,0.0,create block connector type *,VERB VERB NOUN NOUN PUNCT,VBG VBG NN NN NFP,ROOT amod compound dobj punct,4,0
1798,failed invoke listener * *,error,0.0,fail invoke listener * *,VERB NOUN NOUN PUNCT PUNCT,VBN NN NN NFP NFP,amod compound ROOT ROOT ROOT,3,0
7472,starting kdc server * *,info,0.0,start kdc server * *,VERB NOUN NOUN PUNCT PUNCT,VBG NN NN NFP NFP,ROOT compound dobj punct punct,3,0
8963,starting setup threadgroup * *,info,0.0,start setup threadgroup * *,VERB NOUN NOUN PUNCT PUNCT,VBG NN NN NFP NFP,ROOT dobj dobj punct punct,3,0
9172,extracted hostname port * *,info,0.0,extract hostname port * *,VERB NOUN NOUN PUNCT PUNCT,VBN NN NN NFP NFP,amod compound ROOT punct punct,3,0
9373,received jobgraph submission * *,info,0.0,receive jobgraph submission * *,VERB NOUN NOUN PUNCT PUNCT,VBN NN NN NFP NFP,ROOT compound dobj punct punct,3,0
10543,changing topic config * *,info,0.0,change topic config * *,VERB NOUN NOUN PUNCT PUNCT,VBG NN NN NFP NFP,ROOT compound dobj punct punct,3,0
10574,running command pod * *,info,0.0,run command pod * *,VERB NOUN NOUN PUNCT PUNCT,VBG NN NN NFP NFP,ROOT compound dobj punct punct,3,0
7627,stopping infoserver,info,0.0,stop infoserver,VERB ADV,VBG RB,ROOT advmod,2,0
7885,rolling after,info,0.0,roll after,VERB ADV,VBG RB,ROOT advmod,2,1
8328,failed clear,info,0.0,fail clear,VERB ADV,VBN RB,ROOT advmod,2,0
8332,nsleeping bit,info,0.0,nsleepe bit,VERB ADV,VBG RB,ROOT advmod,2,0
8588,wait here,info,0.0,wait here,VERB ADV,VB RB,ROOT advmod,2,1
8590,suspend here,info,0.0,suspend here,VERB ADV,VB RB,ROOT advmod,2,1
1757,error executing query,error,0.0,error executing query,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
1804,failure parsing cell,error,0.0,failure parsing cell,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
1850,problem running map,error,0.0,problem running map,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
1871,error fetching cluster,error,0.0,error fetching cluster,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
1900,failure launching process,error,0.0,failure launching process,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
1904,failure chain verification,error,0.0,failure chain verification,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
1910,reference error row,error,0.0,reference error row,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2021,error getting connection,error,0.0,error getting connection,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2123,error starting cluster,error,0.0,error starting cluster,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2155,error closing table,error,0.0,error closing table,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2200,scan snapshot error,error,0.0,scan snapshot error,NOUN NOUN NOUN,NN NN NN,amod compound ROOT,3,0
2272,problem loading properties,error,0.0,problem loading property,NOUN NOUN NOUN,NN NN NNS,compound compound ROOT,3,0
2306,error closing sender,error,0.0,error closing sender,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2307,error closing receiver,error,0.0,error closing receiver,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2309,error handling receive,error,0.0,error handling receive,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2410,error saving tree,error,0.0,error saving tree,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2467,error calling threadstarted,error,0.0,error calling threadstarted,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2468,error calling threadfinished,error,0.0,error calling threadfinished,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2469,error processing assertion,error,0.0,error processing assertion,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2470,exception processing assertion,error,0.0,exception processing assertion,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2516,error saving file,error,0.0,error saving file,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2575,error parsing conf,error,0.0,error parsing conf,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2852,error deploying session,error,0.0,error deploying session,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
2865,error undeploying session,error,0.0,error undeploying session,NOUN NOUN NOUN,NN NN NN,nmod amod ROOT,3,0
3047,error reporting metrics,error,0.0,error reporting metric,NOUN NOUN NOUN,NN NN NNS,compound compound ROOT,3,0
7055,commit partitionid offset,info,0.0,commit partitionid offset,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
7109,gossip backlog proceeding,info,0.0,gossip backlog proceeding,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
7215,endpoint ranges stream,info,0.0,endpoint range stream,NOUN NOUN NOUN,NN NNS NN,compound compound ROOT,3,0
7334,ranges stream endpoint,info,0.0,range stream endpoint,NOUN NOUN NOUN,NNS NN NN,compound compound ROOT,3,0
7381,input split length,info,0.0,input split length,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
7448,client side exception,info,0.0,client side exception,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,1
7532,column families table,info,0.0,column family table,NOUN NOUN NOUN,NN NNS NN,compound compound ROOT,3,0
7616,system coprocessor loading,info,0.0,system coprocessor loading,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
7755,loading rules file,info,0.0,loading rule file,NOUN NOUN NOUN,NN NNS NN,amod compound ROOT,3,0
7833,cell heap size,info,0.0,cell heap size,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
7843,shutdown hbase cluster,info,0.0,shutdown hbase cluster,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
7870,writing data table,info,0.0,writing datum table,NOUN NOUN NOUN,NN NNS NN,compound compound ROOT,3,0
7898,cleaning test directory,info,0.0,cleaning test directory,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
7917,scanning column set,info,0.0,scanning column set,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
8075,block count type,info,0.0,block count type,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
8080,cache block failure,info,0.0,cache block failure,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
8172,hfile format version,info,0.0,hfile format version,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
8371,cluster running balancer,info,0.0,cluster running balancer,NOUN NOUN NOUN,NN NN NN,compound compound ROOT,3,0
